id	language	basisOfRecord	occurrenceID	recordedBy	organismQuantityType	occurrenceStatus	eventID	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ50	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ51	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ52	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ53	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ54	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ55	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ56	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ57	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ58	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011_occ59	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010_occ60	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010_occ61	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018_occ62	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010_occ63	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010_occ64	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ65	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ66	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ67	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ68	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ69	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ70	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ71	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ72	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ73	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ74	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009_occ75	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008_occ76	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	urn:lsid:marinespecies.org:taxname:290422	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ77	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ78	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ79	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011_occ80	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011_occ81	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ82	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ83	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ84	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ85	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011_occ86	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ87	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ88	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ89	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ90	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ91	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ92	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ93	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ94	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:290421	Animalia	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussismilia	Species
