id	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	year	eventRemarks	higherGeography	country	countryCode	locality	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video15_101	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video15_101	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video17_102	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video17_102	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video1_95	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video1_95	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video2_103	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video2_103	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video3_104	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video3_104	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video4_105	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video4_105	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video5_106	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video5_106	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video6_107	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video6_107	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video8_108	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video8_108	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video9_109	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video9_109	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-03-02	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	siriba	siriba	1	7	-17.97055556	-38.71583333	decimal degrees
