id	measurementType	measurementValue	measurementUnit
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video6_221	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_222	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video2_224	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video8_225	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_232	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_233	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video2_235	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_236	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_238	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_239	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_242	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_246	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem10_255	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem12_257	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem2_261	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem5_264	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem7_266	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_267	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_FIlmagem7_280	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_283	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem10_284	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem11_285	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem12_286	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem13_287	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem14_288	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem9_296	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_297	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem2_299	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem3_300	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem4_301	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem7_304	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem8_305	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem4_310	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_FIlmagem3_315	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem7_319	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video1_321	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video2_322	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video4_323	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video5_324	Relative cover	0.005	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video6_325	Relative cover	0.003333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video9_328	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video1_349	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video3_351	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video4_352	Relative cover	0.076	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video5_353	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video6_354	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video7_355	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video8_356	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video9_357	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video12_360	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video13_361	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video4_366	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_367	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_368	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_369	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_371	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_VIdeo2_377	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_379	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_380	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_381	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_383	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_384	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_385	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_386	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_387	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_388	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_389	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video4_390	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_391	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_392	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_393	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_394	Relative cover	0.015	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_395	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_396	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_397	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_398	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video4_401	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_402	Relative cover	0.033333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_403	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video4_405	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_406	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video6_409	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_410	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video2_411	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_412	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_413	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_415	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video2_417	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_419	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_420	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_421	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_422	Relative cover	0.084	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_423	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_424	Relative cover	0.068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_425	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_426	Relative cover	0.048	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_427	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_428	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_429	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_430	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_431	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_432	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_433	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_435	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_436	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video2_437	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_438	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_439	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_440	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_441	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_442	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_444	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_445	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_447	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_448	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_449	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_450	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video6_451	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_452	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_453	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_454	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_455	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_457	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_462	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_464	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_466	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video2_479	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video5_482	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video1_500	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_503	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video5_504	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_515	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_518	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video1_519	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_520	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_521	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_525	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_526	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video1_529	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video4_534	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video4_548	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video2_561	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video1_562	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video1_569	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video3_576	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video1_577	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_581	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_583	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_586	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_589	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_590	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_592	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_595	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_599	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_tartarugas_tartarugas_2010_Video2_620	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__631	Relative cover	0.018888889	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_632	Relative cover	0.017333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_633	Relative cover	0.004081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_634	Relative cover	0.004347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_635	Relative cover	0.016666667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_636	Relative cover	0.008695652	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_637	Relative cover	0.044408163	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_639	Relative cover	0.016666667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_640	Relative cover	0.009322493	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_641	Relative cover	0.004761905	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_642	Relative cover	0.008712121	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_643	Relative cover	0.032653061	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.037382086	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.039255814	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_647	Relative cover	0.023049719	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_648	Relative cover	0.036081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_649	Relative cover	0.004255319	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_650	Relative cover	0.004347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_651	Relative cover	0.036882406	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_652	Relative cover	0.026195652	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_653	Relative cover	0.012903226	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_655	Relative cover	0.013953488	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_656	Relative cover	0.08000907	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_657	Relative cover	0.028255319	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_659	Relative cover	0.004651163	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_660	Relative cover	0.004347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_664	Relative cover	0.178902301	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_665	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_667	Relative cover	0.020493197	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_671	Relative cover	0.008248299	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_672	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_674	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_676	Relative cover	0.004	dimensionless
